778	1.23	0.00	0.71	12.33
779	1.55	0.00	0.90	15.50
780	6.54	0.00	3.78	65.40
781	2.50	0.00	1.45	25.02
782	1.99	0.00	1.15	19.94
783	2.19	0.00	1.27	21.93
784	2.07	0.00	1.20	20.75
785	2.29	0.00	1.33	22.93
786	5.87	0.00	3.40	58.73
787	0.99	0.00	0.57	9.86
788	5.17	0.00	2.99	51.66
789	0.71	0.00	0.41	7.07
790	1.00	0.00	0.58	10.02
791	1.24	0.00	0.72	12.37
792	5.05	0.00	2.92	50.53
793	4.06	0.00	2.35	40.61
794	4.82	0.00	2.79	48.22
795	9.98	0.00	5.78	99.80
796	1.05	0.00	0.61	10.47
797	1.10	0.00	0.64	11.04
798	0.88	0.00	0.51	8.84
799	3.16	0.00	1.83	31.59
800	5.08	0.00	2.94	50.83
801	6.65	0.00	3.85	66.46
802	1.40	0.00	0.81	13.96
803	3.06	0.00	2.13	0.00
804	9.23	0.00	5.34	92.29
805	2.09	0.00	1.21	20.94
806	2.04	0.00	1.18	20.39
807	2.00	0.00	1.16	20.03
808	1.93	0.00	1.12	19.31
809	2.31	0.00	1.34	23.11
810	2.77	0.00	1.61	27.74
811	2.47	0.00	1.43	24.74
812	2.37	0.00	1.37	23.67
813	2.08	0.00	1.20	20.76
814	2.57	0.00	1.49	25.70
815	2.28	0.00	1.32	22.80
816	2.54	0.00	1.76	0.00
817	3.30	0.00	1.91	33.03
818	1.59	0.00	0.92	15.92
819	5.14	0.00	2.98	51.41
820	1.81	0.00	1.05	18.13
821	2.81	0.00	1.63	28.14
822	2.04	0.00	1.18	20.39
823	1.63	0.00	1.13	0.00
824	1.79	0.00	1.25	0.00
825	1.63	0.00	1.13	0.00
826	1.88	0.00	1.09	18.76
827	2.45	0.00	1.42	24.50
828	2.64	0.00	1.53	26.38
829	3.74	0.00	2.16	37.39
830	2.52	0.00	1.46	25.21
831	2.87	0.00	1.66	28.69
832	2.22	0.00	1.54	0.00
833	3.05	0.00	1.76	30.45
834	1.25	0.00	0.72	12.51
835	2.15	0.00	1.24	21.50
836	1.81	0.00	1.05	18.13
837	1.92	0.00	1.11	19.19
838	0.93	0.00	0.54	9.31
839	3.80	0.00	2.64	0.00
840	2.99	0.00	1.73	29.94
841	3.00	0.00	2.08	0.00
842	0.56	0.00	0.39	0.00
843	4.36	0.00	2.52	43.58
844	0.54	0.00	0.31	5.44
845	3.59	0.00	2.49	0.00
846	4.30	0.00	2.98	0.00
847	0.73	0.00	0.50	0.00
848	1.78	0.00	1.03	17.79
849	7.04	0.00	4.08	70.42
850	5.93	0.00	3.43	59.28
851	0.82	0.00	0.57	0.00
852	6.85	0.00	3.97	68.54
853	9.40	0.00	6.53	0.00
854	6.68	0.00	3.87	66.84
855	2.77	0.00	1.61	27.74
856	3.43	0.00	1.98	34.26
857	3.60	0.00	2.09	36.04
858	3.77	0.00	2.18	37.73
859	2.92	0.00	1.69	29.16
860	3.92	0.00	2.27	39.20
861	4.87	0.00	2.82	48.67
862	7.70	0.00	4.46	77.00
863	6.62	0.00	4.59	0.00
864	1.72	0.00	1.00	17.22
865	1.72	0.00	1.00	17.22
866	2.34	0.00	1.35	23.39
867	0.86	0.00	0.50	8.61
868	1.03	0.00	0.60	10.33
869	2.14	0.00	1.24	21.39
870	2.11	0.00	1.22	21.07
871	1.89	0.00	1.10	18.94
872	2.32	0.00	1.61	0.00
873	6.55	0.00	3.79	65.46
874	9.64	0.00	5.58	96.42
875	14.20	0.00	9.86	0.00
876	1.82	0.00	1.06	18.24
877	1.35	0.00	0.78	13.45
878	2.08	0.00	1.21	20.85
879	9.46	0.00	6.57	0.00
880	1.45	0.00	0.84	14.50
881	1.45	0.00	0.84	14.50
882	0.72	0.00	0.42	7.21
883	0.83	0.00	0.48	8.32
884	1.81	0.00	1.05	18.13
885	1.81	0.00	1.05	18.13
886	1.60	0.00	0.92	15.95
887	1.96	0.00	1.36	0.00
888	0.75	0.00	0.52	0.00
889	2.19	0.00	1.27	21.89
890	3.27	0.00	1.89	32.73
891	1.77	0.00	1.02	17.70
892	2.33	0.00	1.35	23.32
893	0.83	0.00	0.58	0.00
894	2.69	0.00	1.87	0.00
895	0.96	0.00	0.56	9.60
896	3.54	0.00	2.05	35.43
897	1.07	0.00	0.62	10.70
898	3.12	0.00	1.80	31.19
899	3.90	0.00	2.26	38.97
900	0.62	0.00	0.36	6.21
901	2.24	0.00	1.30	22.39
902	1.48	0.00	0.86	14.80
903	3.71	0.00	2.15	37.12
904	14.58	0.00	10.13	0.00
905	4.92	0.00	3.42	0.00
906	4.23	0.00	2.94	0.00
907	4.68	0.00	2.71	46.77
908	5.80	0.00	3.36	57.99
909	6.06	0.00	4.21	0.00
910	11.54	0.00	6.68	115.38
911	0.99	0.00	0.58	9.95
912	2.29	0.00	1.33	22.93
913	2.18	0.00	1.26	21.75
914	2.13	0.00	1.23	21.32
915	1.06	0.00	0.61	10.58
916	1.20	0.00	0.69	11.96
917	2.19	0.00	1.27	21.93
918	2.39	0.00	1.66	0.00
919	8.41	0.00	5.84	0.00
920	2.70	0.00	1.56	27.03
921	2.61	0.00	1.51	26.06
922	2.81	0.00	1.63	28.14
923	3.97	0.00	2.76	0.00
924	9.09	0.00	5.26	90.91
925	4.86	0.00	2.81	48.63
926	1.90	0.00	1.10	19.03
927	2.73	0.00	1.58	27.35
928	10.87	0.00	6.29	108.71
929	12.58	0.00	7.28	125.81
930	22.22	0.00	12.86	222.16
931	8.92	0.00	5.16	89.22
932	1.24	0.00	0.86	0.00
933	8.66	0.00	5.01	86.61
934	8.38	0.00	4.85	83.82
935	15.16	0.00	8.77	151.59
936	9.99	0.00	5.78	99.95
937	2.19	0.00	1.27	21.93
938	2.77	0.00	1.60	27.67
939	2.09	0.00	1.21	20.94
940	1.00	0.00	0.58	9.97
941	1.20	0.00	0.69	11.96
942	2.50	0.00	1.45	24.99
943	2.38	0.00	1.38	23.79
944	3.06	0.00	1.77	30.64
945	2.69	0.00	1.56	26.92
946	6.30	0.00	3.65	63.00
947	18.54	0.00	10.73	185.36
948	5.66	0.00	3.27	56.56
949	11.66	0.00	8.10	0.00
950	4.94	0.00	3.43	0.00
951	5.29	0.00	3.06	52.87
952	1.11	0.00	0.64	11.10
953	7.26	0.00	5.04	0.00
954	1.99	0.00	1.15	19.94
955	1.99	0.00	1.15	19.87
956	1.00	0.00	0.58	9.97
957	1.20	0.00	0.69	11.96
958	2.49	0.00	1.44	24.86
959	2.50	0.00	1.44	24.95
960	5.38	0.00	3.74	0.00
961	3.69	0.00	2.13	36.88
962	2.19	0.00	1.26	21.85
963	2.60	0.00	1.50	26.00
964	2.76	0.00	1.60	27.60
965	1.52	0.00	0.88	15.21
966	2.39	0.00	1.38	23.89
967	3.13	0.00	1.81	31.31
968	3.49	0.00	2.02	34.85
969	6.16	0.00	3.56	61.59
970	7.93	0.00	4.59	79.31
971	10.82	0.00	6.26	108.22
972	26.94	0.00	15.59	269.38
973	16.11	0.00	9.32	161.12
974	15.13	0.00	8.75	151.27
975	25.85	0.00	14.96	258.53
976	6.23	0.00	3.61	62.31
977	13.39	0.00	7.75	133.95
978	7.62	0.00	4.41	76.24
979	16.05	0.00	9.29	160.45
980	4.49	0.00	2.60	44.86
981	12.67	0.00	7.33	126.75
982	8.78	0.00	5.08	87.79
983	10.63	0.00	6.15	106.29
984	8.14	0.00	4.71	81.36
985	7.19	0.00	4.99	0.00
986	3.58	0.00	2.07	35.77
987	6.34	0.00	3.67	63.42
988	2.52	0.00	1.46	25.23
989	7.93	0.00	4.59	79.29
990	7.33	0.00	5.09	0.00
991	6.50	0.00	3.76	65.00
992	8.96	0.00	5.18	89.55
993	6.93	0.00	4.01	69.26
994	25.18	0.00	14.57	251.76
995	7.41	0.00	4.29	74.09
996	7.13	0.00	4.12	71.25
997	12.10	0.00	7.00	120.96
998	2.76	0.00	1.60	27.61
999	8.31	0.00	4.81	83.10
1000	18.75	0.00	13.02	0.00
1001	10.34	0.00	5.99	103.44
1002	5.82	0.00	4.04	0.00
1003	10.06	0.00	5.82	100.59
1004	4.78	0.00	2.77	47.80
1005	6.28	0.00	3.64	62.82
1006	14.71	0.00	8.51	147.10
1007	3.33	0.00	2.32	0.00
1008	7.65	0.00	4.43	76.49
1009	4.90	0.00	3.40	0.00
1010	6.43	0.00	3.72	64.35
1011	8.73	0.00	6.06	0.00
1012	13.14	0.00	9.12	0.00
1013	19.42	0.00	11.24	194.20
1014	7.69	0.00	5.34	0.00
1015	8.56	0.00	4.95	85.62
1016	11.37	0.00	6.58	113.73
1017	3.14	0.00	1.82	31.36
1018	4.37	0.00	2.53	43.68
1019	20.05	0.00	11.60	200.50
1020	9.61	0.00	5.56	96.09
1021	8.81	0.00	5.10	88.07
1022	6.82	0.00	3.94	68.16
1023	3.84	0.00	2.22	38.36
1024	1.96	0.00	1.13	19.58
1025	5.59	0.00	3.23	55.90
1026	5.34	0.00	3.09	53.38
1027	9.49	0.00	5.49	94.94
1028	4.67	0.00	2.71	46.74
1029	10.80	0.00	6.25	107.97
1030	16.51	0.00	9.55	165.06
1031	9.95	0.00	5.76	99.46
1032	10.69	0.00	6.19	106.92
1033	12.72	0.00	7.36	127.24
1034	11.43	0.00	6.61	114.27
1035	16.88	0.00	9.77	168.75
1036	7.65	0.00	4.43	76.50
1037	13.81	0.00	7.99	138.07
1038	3.83	0.00	2.21	38.25
1039	0.77	0.00	0.45	7.70
1040	4.68	0.00	2.71	46.77
