181	26	191.8	181.6	14	8.0130	1.6986	0.9508	29.8134
182	26	191.8	183.4	13	8.0006	1.7185	0.9508	29.8136
183	14	202.5	191.8	21	6.9351	2.6236	0.9502	29.8168
184	20	196.6	190.0	22	7.4734	2.0506	0.9501	29.8169
185	26	191.7	183.2	14	8.0110	1.7097	0.9490	29.8229
186	25	192.0	184.1	14	7.9145	1.7444	0.9490	29.8230
187	26	191.9	183.6	14	7.9985	1.7171	0.9485	29.8260
188	12	203.9	196.1	23	6.8273	3.0131	0.9482	29.8272
189	26	192.1	183.1	14	8.0091	1.6938	0.9480	29.8283
190	26	191.4	182.1	14	8.0043	1.6748	0.9478	29.8295
191	12	206.1	197.7	28	6.8156	2.8829	0.9475	29.8309
192	26	191.2	179.0	14	7.9951	1.7134	0.9473	29.8322
193	19	201.5	192.5	22	7.3245	2.1178	0.9471	29.8332
194	26	192.5	182.8	14	8.0218	1.6487	0.9466	29.8358
195	22	195.5	188.6	17	7.6241	1.9979	0.9465	29.8366
196	13	201.1	193.2	23	6.8193	2.8329	0.9464	29.8370
197	26	191.3	183.0	14	7.9983	1.6924	0.9462	29.8380
198	26	191.8	180.8	14	7.9912	1.7195	0.9459	29.8396
199	26	191.5	181.3	14	8.0168	1.6643	0.9454	29.8423
200	26	191.7	180.9	14	8.0015	1.6842	0.9450	29.8446
201	26	191.5	183.5	14	8.0271	1.6341	0.9448	29.8455
202	23	195.2	184.2	16	7.7047	1.9289	0.9448	29.8459
203	13	209.2	201.8	22	6.8271	2.5906	0.9443	29.8485
204	22	197.4	189.5	18	7.6849	1.9930	0.9438	29.8510
205	23	193.7	187.4	15	7.6901	1.8566	0.9436	29.8521
206	24	193.0	184.8	15	7.7898	1.7661	0.9435	29.8526
207	26	191.2	182.3	14	7.9966	1.7080	0.9435	29.8527
208	26	192.6	183.7	15	7.9570	1.7328	0.9432	29.8541
209	25	192.7	186.2	15	7.9459	1.7442	0.9432	29.8544
210	20	195.1	188.0	15	7.3875	2.1152	0.9432	29.8545
211	19	197.5	189.7	19	7.3565	2.0722	0.9431	29.8551
212	13	200.7	190.7	25	6.7970	2.8401	0.9429	29.8561
213	26	192.3	185.4	14	8.0153	1.6654	0.9428	29.8565
214	22	194.1	185.1	16	7.6451	1.9741	0.9425	29.8579
215	26	191.3	183.9	14	8.0209	1.6468	0.9425	29.8584
216	25	193.3	185.3	16	7.9109	1.7159	0.9423	29.8594
217	26	191.4	182.4	14	7.9958	1.6856	0.9421	29.8601
218	20	196.8	191.0	20	7.3932	2.0394	0.9412	29.8652
219	26	191.0	180.9	14	8.0108	1.6661	0.9412	29.8653
220	26	191.5	183.6	14	8.0169	1.6359	0.9409	29.8669
221	26	192.5	183.7	15	7.9692	1.6544	0.9405	29.8691
222	25	192.1	185.2	14	7.9007	1.6909	0.9402	29.8705
223	16	197.0	188.1	20	7.0457	2.4130	0.9400	29.8715
224	19	197.7	190.6	22	7.2779	2.1580	0.9399	29.8724
225	16	202.7	193.4	22	7.0617	2.3912	0.9398	29.8729
226	12	209.5	199.1	27	6.7696	2.7643	0.9396	29.8738
227	14	202.2	193.0	20	6.8998	2.5535	0.9396	29.8740
228	26	191.5	182.5	14	8.0076	1.6444	0.9395	29.8744
229	21	197.4	189.1	18	7.5068	1.9887	0.9392	29.8757
230	15	207.3	199.2	26	7.0423	2.5077	0.9389	29.8775
231	26	191.9	183.0	14	8.0294	1.6328	0.9389	29.8778
232	23	192.9	185.5	15	7.6947	1.8467	0.9386	29.8794
233	19	195.4	186.3	16	7.3123	2.0810	0.9385	29.8796
234	26	191.3	182.1	14	8.0165	1.6421	0.9380	29.8822
235	24	193.6	184.7	16	7.8222	1.7639	0.9380	29.8822
236	16	196.9	190.2	19	7.0169	2.4442	0.9375	29.8849
237	26	191.6	183.6	14	8.0187	1.6318	0.9375	29.8854
238	8	207.7	197.8	25	6.7095	3.6258	0.9374	29.8856
239	22	201.4	192.5	20	7.6333	1.9554	0.9371	29.8873
240	26	191.3	183.3	14	8.0217	1.6300	0.9368	29.8887
241	15	201.9	194.4	24	7.0136	2.5071	0.9368	29.8892
242	25	192.0	180.7	14	7.8869	1.7519	0.9367	29.8892
243	25	192.8	185.3	14	7.8963	1.7413	0.9366	29.8901
244	22	194.2	185.6	16	7.5397	1.7881	0.9364	29.8909
245	18	196.4	187.8	19	7.2383	2.2349	0.9363	29.8918
246	26	191.5	179.9	14	8.0022	1.6357	0.9362	29.8920
247	18	199.2	189.5	18	7.2457	2.1903	0.9349	29.8989
248	20	194.5	186.0	16	7.3304	1.9850	0.9348	29.8998
249	21	194.2	187.2	16	7.4967	1.9488	0.9345	29.9013
250	26	192.5	184.0	15	7.9632	1.6762	0.9340	29.9040
251	15	202.9	197.1	27	7.0125	2.5321	0.9339	29.9044
252	9	206.9	197.9	23	6.6874	3.1086	0.9339	29.9048
253	25	192.4	183.9	14	7.8927	1.7316	0.9337	29.9054
254	16	199.8	192.2	23	6.9988	2.4274	0.9336	29.9060
255	25	192.3	184.4	14	7.8971	1.7176	0.9335	29.9067
256	26	191.7	183.9	14	8.0196	1.6312	0.9329	29.9100
257	26	191.6	182.4	14	8.0043	1.6077	0.9316	29.9168
258	19	200.0	191.5	20	7.2862	2.0916	0.9306	29.9223
259	24	194.8	188.0	17	7.7928	1.7540	0.9298	29.9269
260	26	191.0	182.8	14	8.0017	1.6174	0.9297	29.9271
261	24	194.5	184.1	17	7.7762	1.7867	0.9283	29.9346
262	26	192.2	184.1	14	7.9969	1.6482	0.9282	29.9355
263	12	201.4	193.0	24	6.7316	2.9520	0.9281	29.9356
264	16	198.0	191.1	19	7.0703	2.3184	0.9281	29.9361
265	26	191.4	181.7	14	7.9995	1.6029	0.9280	29.9366
266	25	192.2	182.7	14	7.8925	1.7265	0.9274	29.9396
267	25	192.6	183.6	15	7.8990	1.7098	0.9268	29.9427
268	26	192.0	184.0	14	7.9955	1.6474	0.9266	29.9440
269	26	191.7	184.5	15	8.0275	1.6018	0.9260	29.9471
270	26	190.9	182.4	14	7.9994	1.6168	0.9257	29.9489
271	25	191.6	183.4	14	7.8865	1.7092	0.9254	29.9505
272	26	191.3	182.6	14	8.0111	1.5905	0.9253	29.9507
273	26	192.2	183.2	14	7.9306	1.6494	0.9248	29.9536
274	19	196.3	186.9	20	7.2568	2.1529	0.9241	29.9576
275	16	201.1	190.9	20	7.0049	2.3290	0.9238	29.9592
276	26	191.5	180.6	15	7.9938	1.6072	0.9235	29.9607
277	15	200.3	191.0	21	6.9381	2.5362	0.9233	29.9617
278	18	197.0	185.6	17	7.1896	2.1695	0.9229	29.9639
279	24	192.6	184.3	15	7.7677	1.7733	0.9227	29.9651
280	12	203.5	191.3	19	6.7752	2.6317	0.9226	29.9654
281	11	207.5	196.8	26	6.6836	2.7969	0.9226	29.9655
282	24	192.6	184.2	15	7.7641	1.7480	0.9222	29.9678
283	26	191.8	181.2	14	7.9905	1.6445	0.9222	29.9678
284	24	194.6	185.5	17	7.8000	1.7135	0.9221	29.9680
285	26	191.5	182.5	14	7.9896	1.6491	0.9216	29.9707
286	26	191.2	180.7	13	7.9851	1.6281	0.9215	29.9715
287	25	192.7	182.4	14	7.8880	1.6870	0.9214	29.9722
288	26	191.4	180.0	13	7.9688	1.6470	0.9210	29.9739
289	26	191.8	183.8	13	7.9846	1.6437	0.9204	29.9771
290	24	193.3	183.8	15	7.7589	1.7830	0.9203	29.9778
291	26	192.7	184.1	15	7.9579	1.6457	0.9198	29.9806
292	26	191.7	183.3	14	8.0052	1.5996	0.9194	29.9828
293	26	191.7	183.4	14	7.9895	1.5935	0.9190	29.9847
294	19	198.9	189.7	18	7.2600	2.1438	0.9186	29.9870
295	25	192.0	182.4	14	7.8762	1.6705	0.9185	29.9875
296	17	199.8	189.2	21	7.0571	2.2446	0.9178	29.9913
297	18	203.5	192.9	24	7.2196	2.1539	0.9177	29.9917
298	16	198.9	191.4	19	6.9713	2.3101	0.9174	29.9935
299	26	191.8	181.9	14	7.9731	1.6275	0.9170	29.9957
300	26	191.3	181.6	14	7.9925	1.5848	0.9168	29.9970
301	24	192.8	183.5	14	7.7499	1.7039	0.9165	29.9984
302	26	191.5	180.5	14	7.9800	1.6120	0.9160	30.0010
303	15	201.0	192.1	21	6.9561	2.4957	0.9159	30.0015
304	26	191.5	182.5	14	7.9749	1.6012	0.9159	30.0019
305	13	202.8	191.5	24	6.8727	2.4700	0.9157	30.0029
306	20	201.7	192.6	18	7.3825	1.9791	0.9151	30.0061
307	26	191.4	183.3	14	7.9953	1.5742	0.9149	30.0069
308	23	196.1	186.2	21	7.7141	1.7877	0.9148	30.0074
309	21	195.2	186.5	17	7.5025	1.9457	0.9148	30.0076
310	25	192.5	184.6	14	7.8882	1.6619	0.9147	30.0083
311	9	210.4	199.3	24	6.7127	2.7692	0.9140	30.0119
312	26	191.5	181.9	14	7.9973	1.5669	0.9138	30.0128
313	15	203.2	195.3	25	6.9403	2.4247	0.9133	30.0156
314	14	203.2	194.3	23	6.8366	2.5248	0.9131	30.0165
315	21	195.4	185.4	16	7.5194	1.9189	0.9127	30.0187
316	26	191.5	180.9	14	7.9911	1.5876	0.9122	30.0214
317	26	191.9	181.5	14	7.9883	1.5953	0.9118	30.0238
318	11	203.2	190.1	21	6.6325	2.5895	0.9110	30.0283
319	17	198.6	191.5	20	7.1497	2.2438	0.9108	30.0291
320	18	197.6	189.7	18	7.1382	2.2393	0.9107	30.0295
321	26	190.6	181.0	13	7.9869	1.6003	0.9105	30.0310
322	26	191.8	183.5	14	7.9627	1.6414	0.9098	30.0348
323	25	192.9	183.4	14	7.8711	1.6887	0.9097	30.0350
324	26	191.6	179.7	14	7.9734	1.5995	0.9096	30.0358
325	26	191.8	181.4	14	7.9689	1.6300	0.9094	30.0367
326	19	200.1	192.3	18	7.3064	2.0680	0.9092	30.0380
327	26	191.5	181.3	14	7.9897	1.5781	0.9089	30.0394
328	25	192.5	181.9	14	7.8640	1.6639	0.9088	30.0400
329	26	191.6	182.4	14	7.9676	1.6157	0.9088	30.0401
330	26	191.5	181.8	14	7.9839	1.5688	0.9087	30.0407
331	12	202.6	188.1	24	6.6601	2.5590	0.9084	30.0422
332	26	191.4	178.0	14	7.9699	1.6140	0.9081	30.0435
333	19	200.5	188.3	20	7.2726	2.1397	0.9081	30.0435
334	26	191.5	183.0	14	7.9753	1.5913	0.9071	30.0491
335	26	191.7	181.7	15	7.9363	1.6419	0.9067	30.0512
336	19	196.0	188.7	17	7.2828	2.0977	0.9065	30.0525
337	19	206.0	198.7	23	7.3238	2.0098	0.9065	30.0526
338	26	191.4	178.4	14	7.9694	1.6042	0.9064	30.0529
339	26	192.0	180.5	15	7.9649	1.5920	0.9060	30.0552
340	26	191.5	181.5	14	7.9923	1.5646	0.9057	30.0569
341	26	191.3	181.9	14	7.9642	1.6365	0.9054	30.0581
342	26	191.2	182.7	14	7.9826	1.5764	0.9053	30.0586
343	17	198.2	189.6	18	7.0647	2.2026	0.9052	30.0593
344	23	196.1	187.0	17	7.6561	1.7515	0.9050	30.0603
345	25	192.0	182.9	14	7.8685	1.6565	0.9044	30.0639
346	26	191.8	182.6	14	7.9894	1.5558	0.9044	30.0640
347	19	196.5	187.0	17	7.2238	2.1303	0.9042	30.0647
348	26	191.4	182.1	14	7.9806	1.5836	0.9041	30.0654
349	26	191.5	179.0	15	7.9626	1.5635	0.9036	30.0680
350	26	191.5	181.7	14	7.9823	1.5550	0.9034	30.0693
351	25	192.2	185.1	15	7.8858	1.6281	0.9034	30.0693
352	26	192.4	182.9	15	7.9301	1.5962	0.9024	30.0747
353	18	201.7	193.1	19	7.1650	2.0642	0.9023	30.0749
354	21	195.1	185.9	16	7.5084	1.8938	0.9010	30.0822
355	20	200.2	189.0	23	7.4298	1.9571	0.9009	30.0828
356	24	193.5	183.6	17	7.7874	1.6849	0.9008	30.0831
357	26	192.0	182.9	14	7.9732	1.5472	0.9004	30.0853
358	24	192.7	182.1	14	7.7372	1.6871	0.9002	30.0865
359	19	197.6	188.2	21	7.3108	1.9897	0.8998	30.0884
360	16	199.1	189.6	20	7.0116	2.2483	0.8992	30.0918
361	8	208.4	196.6	25	6.5748	3.6210	0.8989	30.0935
362	20	196.5	187.6	15	7.3590	1.9529	0.8966	30.1056
363	15	203.9	195.6	24	6.9403	2.2639	0.8965	30.1064
364	25	193.5	182.2	16	7.8495	1.6424	0.8952	30.1132
365	24	195.8	184.7	17	7.7644	1.6838	0.8948	30.1153
366	26	191.6	180.4	14	7.9614	1.5948	0.8948	30.1153
367	26	192.5	178.6	14	7.9519	1.5916	0.8943	30.1183
368	20	197.8	186.8	17	7.3219	1.9269	0.8933	30.1234
369	15	201.3	190.5	21	6.9361	2.3735	0.8929	30.1260
370	26	191.4	183.2	14	7.9881	1.5390	0.8916	30.1327
371	15	201.2	192.0	22	6.9347	2.4257	0.8912	30.1352
372	26	191.8	183.5	14	7.9170	1.6130	0.8911	30.1355
373	16	200.3	191.1	22	6.9891	2.2521	0.8902	30.1401
374	26	191.9	180.8	14	7.9598	1.5915	0.8900	30.1414
375	26	191.8	179.9	15	7.9623	1.5862	0.8892	30.1458
376	15	204.1	194.4	26	6.9099	2.4021	0.8887	30.1484
377	14	203.2	194.4	21	6.8462	2.4351	0.8886	30.1487
378	26	191.8	178.0	14	7.9429	1.5804	0.8881	30.1517
379	22	196.6	185.4	15	7.5244	1.8395	0.8880	30.1522
380	26	191.9	180.6	14	7.9834	1.5371	0.8877	30.1536
381	25	192.5	182.8	14	7.8586	1.6365	0.8876	30.1541
382	26	191.6	180.4	15	7.9696	1.5496	0.8859	30.1637
383	25	192.5	183.3	15	7.8740	1.6360	0.8850	30.1681
384	26	191.9	180.0	14	7.9667	1.5414	0.8845	30.1710
385	26	191.7	180.6	14	7.9600	1.5622	0.8837	30.1752
386	23	194.8	183.8	17	7.6474	1.7193	0.8825	30.1819
387	17	202.0	192.7	26	7.1596	2.1888	0.8814	30.1880
388	26	191.9	183.6	14	7.9596	1.5758	0.8812	30.1889
389	26	191.4	181.4	14	7.9661	1.5527	0.8809	30.1904
390	26	191.9	181.7	14	7.9376	1.5877	0.8806	30.1922
391	26	192.1	182.3	16	7.9107	1.6275	0.8801	30.1949
392	26	192.0	178.1	14	7.9430	1.5589	0.8795	30.1979
393	25	192.2	181.3	14	7.8476	1.6721	0.8774	30.2092
394	26	191.4	179.7	14	7.9566	1.5244	0.8772	30.2103
395	25	197.4	188.8	18	7.8834	1.5982	0.8745	30.2252
396	26	193.5	184.9	16	7.9744	1.5139	0.8739	30.2285
397	26	192.1	177.7	15	7.9411	1.5414	0.8726	30.2352
398	26	191.6	178.8	14	7.9467	1.5378	0.8706	30.2458
399	25	192.2	181.0	14	7.8459	1.6235	0.8682	30.2592
400	12	202.7	189.2	22	6.6224	2.5134	0.8668	30.2664
401	26	191.4	180.9	14	7.9500	1.5378	0.8662	30.2698
402	26	191.7	182.0	14	7.9390	1.5747	0.8649	30.2770
403	26	191.7	182.4	14	7.9480	1.5378	0.8641	30.2814
404	26	191.1	182.7	14	7.9495	1.5289	0.8594	30.3065
405	23	203.1	192.1	23	7.6902	1.7041	0.8561	30.3246
406	26	191.6	179.0	14	7.9405	1.5568	0.8539	30.3359
407	26	191.2	177.2	14	7.9370	1.5250	0.8536	30.3380
408	19	201.7	191.0	23	7.2946	2.0190	0.8530	30.3412
409	26	193.1	181.1	18	7.9534	1.5172	0.8528	30.3419
410	26	196.1	180.2	18	7.9368	1.5866	0.8491	30.3621
411	26	191.9	179.0	14	7.9354	1.5495	0.8476	30.3701
