SubcID,IsRoad,Area,Width,Mode,DisPointID,Partition
775,0,8.3,2.9,0,432,7
776,0,0.9,1.0,0,462,0
777,0,1.5,1.2,0,330,0
778,0,1.2,1.1,0,340,0
779,0,1.6,1.2,0,310,8
780,0,6.5,2.6,0,457,8
781,0,2.5,1.6,0,323,8
782,0,2.0,1.4,0,323,8
783,0,2.2,1.5,0,336,8
784,0,2.1,1.4,0,336,8
785,0,2.3,1.5,0,332,8
786,0,5.9,2.4,0,278,4
787,0,1.0,1.0,0,283,4
788,0,5.2,2.3,0,458,4
789,0,0.7,0.8,0,282,4
790,0,1.0,1.0,0,282,4
791,0,1.2,1.1,0,286,4
792,0,5.0,2.2,0,295,4
793,0,4.1,2.0,0,295,4
794,0,4.8,2.2,0,479,4
795,0,10.0,3.2,0,394,16
796,0,1.1,1.0,0,348,4
797,0,1.1,1.0,0,287,4
798,0,0.9,0.9,0,268,4
799,0,3.2,1.8,0,233,22
800,0,5.1,2.3,0,257,0
801,0,6.7,2.6,0,224,0
802,0,1.4,1.2,0,310,8
803,0,3.1,1.7,0,311,0
804,0,9.2,3.0,0,18,21
805,0,2.1,1.4,0,161,21
806,0,2.0,1.4,0,161,21
807,0,2.0,1.4,0,437,4
808,0,1.9,1.4,0,138,21
809,0,2.3,1.5,0,409,10
810,0,2.8,1.7,0,139,10
811,0,2.5,1.6,0,409,10
812,0,2.4,1.5,0,59,10
813,0,2.1,1.4,0,59,10
814,0,2.6,1.6,0,130,10
815,0,2.3,1.5,0,136,10
816,0,2.5,1.6,0,216,22
817,0,3.3,1.8,0,437,4
818,0,1.6,1.3,0,216,22
819,0,5.1,2.3,0,235,22
820,0,1.8,1.3,0,233,22
821,0,2.8,1.7,0,233,22
822,0,2.0,1.4,0,323,8
823,0,1.6,1.3,0,323,8
824,0,1.8,1.3,0,336,8
825,0,1.6,1.3,0,336,8
826,0,1.9,1.4,0,332,8
827,0,2.5,1.6,0,295,4
828,0,2.6,1.6,0,147,0
829,0,3.7,1.9,0,147,0
830,0,2.5,1.6,0,461,0
831,0,2.9,1.7,0,148,0
832,0,2.2,1.5,0,258,0
833,0,3.0,1.7,0,149,0
834,0,1.2,1.1,0,462,0
835,0,2.1,1.5,0,340,0
836,0,1.8,1.3,0,311,0
837,0,1.9,1.4,0,311,0
838,0,0.9,1.0,0,311,0
839,0,3.8,1.9,0,311,0
840,0,3.0,1.7,0,146,22
841,0,3.0,1.7,0,69,22
842,0,0.6,0.7,0,217,22
843,0,4.4,2.1,0,234,22
844,0,0.5,0.7,0,145,0
845,0,3.6,1.9,0,224,0
846,0,4.3,2.1,0,152,8
847,0,0.7,0.9,0,446,19
848,0,1.8,1.3,0,456,19
849,0,7.0,2.7,0,332,8
850,0,5.9,2.4,0,458,4
851,0,0.8,0.9,0,456,19
852,0,6.8,2.6,0,470,4
853,0,9.4,3.1,0,105,16
854,0,6.7,2.6,0,120,16
855,0,2.8,1.7,0,282,4
856,0,3.4,1.9,0,156,4
857,0,3.6,1.9,0,156,4
858,0,3.8,1.9,0,157,4
859,0,2.9,1.7,0,157,4
860,0,3.9,2.0,0,120,16
861,0,4.9,2.2,0,15,3
862,0,7.7,2.8,0,32,21
863,0,6.6,2.6,0,32,21
864,0,1.7,1.3,0,137,21
865,0,1.7,1.3,0,138,21
866,0,2.3,1.5,0,268,4
867,0,0.9,0.9,0,138,21
868,0,1.0,1.0,0,138,21
869,0,2.1,1.5,0,139,10
870,0,2.1,1.5,0,53,10
871,0,1.9,1.4,0,53,10
872,0,2.3,1.5,0,130,10
873,0,6.5,2.6,0,437,4
874,0,9.6,3.1,0,437,4
875,0,14.2,3.8,0,44,10
876,0,1.8,1.3,0,473,4
877,0,1.4,1.2,0,473,4
878,0,2.1,1.4,0,471,15
879,0,9.5,3.1,0,44,10
880,0,1.4,1.2,0,137,21
881,0,1.4,1.2,0,138,21
882,0,0.7,0.8,0,138,21
883,0,0.8,0.9,0,139,10
884,0,1.8,1.3,0,139,10
885,0,1.8,1.3,0,53,10
886,0,1.6,1.3,0,53,10
887,0,2.0,1.4,0,130,10
888,0,0.8,0.9,0,217,22
889,0,2.2,1.5,0,473,4
890,0,3.3,1.8,0,471,15
891,0,1.8,1.3,0,145,0
892,0,2.3,1.5,0,144,0
893,0,0.8,0.9,0,143,10
894,0,2.7,1.6,0,70,22
895,0,1.0,1.0,0,143,10
896,0,3.5,1.9,0,217,22
897,0,1.1,1.0,0,147,0
898,0,3.1,1.8,0,461,0
899,0,3.9,2.0,0,155,0
900,0,0.6,0.8,0,439,8
901,0,2.2,1.5,0,446,19
902,0,1.5,1.2,0,456,19
903,0,3.7,1.9,0,154,4
904,0,14.6,3.8,0,105,16
905,0,4.9,2.2,0,121,3
906,0,4.2,2.1,0,120,16
907,0,4.7,2.2,0,121,3
908,0,5.8,2.4,0,15,3
909,0,6.1,2.5,0,26,21
910,0,11.5,3.4,0,496,4
911,0,1.0,1.0,0,26,21
912,0,2.3,1.5,0,140,21
913,0,2.2,1.5,0,140,21
914,0,2.1,1.5,0,141,21
915,0,1.1,1.0,0,141,21
916,0,1.2,1.1,0,141,21
917,0,2.2,1.5,0,54,10
918,0,2.4,1.5,0,131,10
919,0,8.4,2.9,0,130,10
920,0,2.7,1.6,0,142,21
921,0,2.6,1.6,0,54,10
922,0,2.8,1.7,0,131,10
923,0,4.0,2.0,0,70,22
924,0,9.1,3.0,0,148,0
925,0,4.9,2.2,0,146,22
926,0,1.9,1.4,0,145,0
927,0,2.7,1.7,0,145,0
928,0,10.9,3.3,0,154,4
929,0,12.6,3.5,0,473,4
930,0,22.2,4.7,0,471,15
931,0,8.9,3.0,0,155,0
932,0,1.2,1.1,0,65,10
933,0,8.7,2.9,0,461,0
934,0,8.4,2.9,0,439,8
935,0,15.2,3.9,0,446,19
936,0,10.0,3.2,0,147,0
937,0,2.2,1.5,0,140,21
938,0,2.8,1.7,0,140,21
939,0,2.1,1.4,0,141,21
940,0,1.0,1.0,0,142,21
941,0,1.2,1.1,0,142,21
942,0,2.5,1.6,0,142,21
943,0,2.4,1.5,0,54,10
944,0,3.1,1.7,0,54,10
945,0,2.7,1.6,0,131,10
946,0,6.3,2.5,0,144,0
947,0,18.5,4.3,0,150,10
948,0,5.7,2.4,0,477,4
949,0,11.7,3.4,0,106,3
950,0,4.9,2.2,0,121,3
951,0,5.3,2.3,0,16,3
952,0,1.1,1.1,0,26,21
953,0,7.3,2.7,0,26,21
954,0,2.0,1.4,0,125,10
955,0,2.0,1.4,0,126,10
956,0,1.0,1.0,0,126,10
957,0,1.2,1.1,0,126,10
958,0,2.5,1.6,0,127,10
959,0,2.5,1.6,0,52,10
960,0,5.4,2.3,0,124,10
961,0,3.7,1.9,0,39,10
962,0,2.2,1.5,0,64,10
963,0,2.6,1.6,0,128,10
964,0,2.8,1.7,0,143,10
965,0,1.5,1.2,0,129,10
966,0,2.4,1.5,0,39,10
967,0,3.1,1.8,0,64,10
968,0,3.5,1.9,0,128,10
969,0,6.2,2.5,0,52,10
970,0,7.9,2.8,0,127,10
971,0,10.8,3.3,0,125,10
972,0,26.9,5.2,0,443,4
973,0,16.1,4.0,0,119,3
974,0,15.1,3.9,0,441,8
975,0,25.9,5.1,0,379,3
976,0,6.2,2.5,0,441,8
977,0,13.4,3.7,0,384,1
978,0,7.6,2.8,0,441,8
979,0,16.1,4.0,0,384,1
980,0,4.5,2.1,0,414,2
981,0,12.7,3.6,0,441,8
982,0,8.8,3.0,0,414,2
983,0,10.6,3.3,0,33,2
984,0,8.1,2.9,0,415,2
985,0,7.2,2.7,0,33,2
986,0,3.6,1.9,0,415,2
987,0,6.3,2.5,0,415,2
988,0,2.5,1.6,0,415,2
989,0,7.9,2.8,0,33,2
990,0,7.3,2.7,0,112,2
991,0,6.5,2.5,0,387,2
992,0,9.0,3.0,0,214,2
993,0,6.9,2.6,0,45,2
994,0,25.2,5.0,0,486,18
995,0,7.4,2.7,0,214,2
996,0,7.1,2.7,0,301,4
997,0,12.1,3.5,0,214,2
998,0,2.8,1.7,0,214,2
999,0,8.3,2.9,0,47,2
1000,0,18.8,4.3,0,112,2
1001,0,10.3,3.2,0,373,18
1002,0,5.8,2.4,0,38,2
1003,0,10.1,3.2,0,305,18
1004,0,4.8,2.2,0,113,2
1005,0,6.3,2.5,0,113,2
1006,0,14.7,3.8,0,305,18
1007,0,3.3,1.8,0,416,2
1008,0,7.7,2.8,0,67,2
1009,0,4.9,2.2,0,34,2
1010,0,6.4,2.5,0,305,18
1011,0,8.7,3.0,0,416,2
1012,0,13.1,3.6,0,416,2
1013,0,19.4,4.4,0,67,2
1014,0,7.7,2.8,0,388,2
1015,0,8.6,2.9,0,305,18
1016,0,11.4,3.4,0,372,18
1017,0,3.1,1.8,0,304,18
1018,0,4.4,2.1,0,222,10
1019,0,20.1,4.5,0,385,6
1020,0,9.6,3.1,0,229,6
1021,0,8.8,3.0,0,388,2
1022,0,6.8,2.6,0,304,18
1023,0,3.8,2.0,0,114,10
1024,0,2.0,1.4,0,229,6
1025,0,5.6,2.4,0,61,6
1026,0,5.3,2.3,0,51,6
1027,0,9.5,3.1,0,371,18
1028,0,4.7,2.2,0,303,18
1029,0,10.8,3.3,0,304,18
1030,0,16.5,4.1,0,61,6
1031,0,9.9,3.2,0,396,6
1032,0,10.7,3.3,0,396,6
1033,0,12.7,3.6,0,397,6
1034,0,11.4,3.4,0,396,6
1035,0,16.9,4.1,0,397,6
1036,0,7.7,2.8,0,396,6
1037,0,13.8,3.7,0,397,6
1038,0,3.8,2.0,0,23,16
1039,0,0.8,0.9,0,165,21
1040,0,4.7,2.2,0,121,3
