SubcID,IsRoad,Area,Width,Mode,DisPointID,Partition
775,0,8.3,2.9,1,432,18
776,0,0.9,1.0,1,462,16
777,0,1.5,1.2,1,330,16
778,0,1.2,1.1,1,330,16
779,0,1.6,1.2,1,311,16
780,0,6.5,2.6,1,457,16
781,0,2.5,1.6,1,323,16
782,0,2.0,1.4,1,323,16
783,0,2.2,1.5,1,336,16
784,0,2.1,1.4,1,336,16
785,0,2.3,1.5,1,332,16
786,0,5.9,2.4,1,433,1
787,0,1.0,1.0,1,283,1
788,0,5.2,2.3,1,458,16
789,0,0.7,0.8,1,282,1
790,0,1.0,1.0,1,282,1
791,0,1.2,1.1,1,286,1
792,0,5.0,2.2,1,350,1
793,0,4.1,2.0,1,295,1
794,0,4.8,2.2,1,351,1
795,0,10.0,3.2,1,394,17
796,0,1.1,1.0,1,282,1
797,0,1.1,1.0,1,287,18
798,0,0.9,0.9,1,268,18
799,0,3.2,1.8,1,233,5
800,0,5.1,2.3,1,257,16
801,0,6.7,2.6,1,224,5
802,0,1.4,1.2,1,310,16
803,0,3.1,1.7,1,311,16
804,0,9.2,3.0,1,18,17
805,0,2.1,1.4,1,161,7
806,0,2.0,1.4,1,161,7
807,0,2.0,1.4,1,437,0
808,0,1.9,1.4,1,166,7
809,0,2.3,1.5,1,409,7
810,0,2.8,1.7,1,166,7
811,0,2.5,1.6,1,409,7
812,0,2.4,1.5,1,59,7
813,0,2.1,1.4,1,59,7
814,0,2.6,1.6,1,130,7
815,0,2.3,1.5,1,136,7
816,0,2.5,1.6,1,216,7
817,0,3.3,1.8,1,437,0
818,0,1.6,1.3,1,216,7
819,0,5.1,2.3,1,235,7
820,0,1.8,1.3,1,233,5
821,0,2.8,1.7,1,233,5
822,0,2.0,1.4,1,323,16
823,0,1.6,1.3,1,323,16
824,0,1.8,1.3,1,336,16
825,0,1.6,1.3,1,336,16
826,0,1.9,1.4,1,332,16
827,0,2.5,1.6,1,290,18
828,0,2.6,1.6,1,258,8
829,0,3.7,1.9,1,461,8
830,0,2.5,1.6,1,461,8
831,0,2.9,1.7,1,460,8
832,0,2.2,1.5,1,258,8
833,0,3.0,1.7,1,149,16
834,0,1.2,1.1,1,462,16
835,0,2.1,1.5,1,155,16
836,0,1.8,1.3,1,155,16
837,0,1.9,1.4,1,439,16
838,0,0.9,1.0,1,311,16
839,0,3.8,1.9,1,311,16
840,0,3.0,1.7,1,146,7
841,0,3.0,1.7,1,69,7
842,0,0.6,0.7,1,217,7
843,0,4.4,2.1,1,217,7
844,0,0.5,0.7,1,145,5
845,0,3.6,1.9,1,224,5
846,0,4.3,2.1,1,457,16
847,0,0.7,0.9,1,446,11
848,0,1.8,1.3,1,336,16
849,0,7.0,2.7,1,154,16
850,0,5.9,2.4,1,153,16
851,0,0.8,0.9,1,456,11
852,0,6.8,2.6,1,468,1
853,0,9.4,3.1,1,105,17
854,0,6.7,2.6,1,120,17
855,0,2.8,1.7,1,470,1
856,0,3.4,1.9,1,156,1
857,0,3.6,1.9,1,156,1
858,0,3.8,1.9,1,290,18
859,0,2.9,1.7,1,157,18
860,0,3.9,2.0,1,120,17
861,0,4.9,2.2,1,15,17
862,0,7.7,2.8,1,32,22
863,0,6.6,2.6,1,137,7
864,0,1.7,1.3,1,137,7
865,0,1.7,1.3,1,138,7
866,0,2.3,1.5,1,268,18
867,0,0.9,0.9,1,138,7
868,0,1.0,1.0,1,138,7
869,0,2.1,1.5,1,139,7
870,0,2.1,1.5,1,53,7
871,0,1.9,1.4,1,53,7
872,0,2.3,1.5,1,130,7
873,0,6.5,2.6,1,437,0
874,0,9.6,3.1,1,437,0
875,0,14.2,3.8,1,44,7
876,0,1.8,1.3,1,473,1
877,0,1.4,1.2,1,473,1
878,0,2.1,1.4,1,471,1
879,0,9.5,3.1,1,44,7
880,0,1.4,1.2,1,137,7
881,0,1.4,1.2,1,138,7
882,0,0.7,0.8,1,138,7
883,0,0.8,0.9,1,139,7
884,0,1.8,1.3,1,139,7
885,0,1.8,1.3,1,53,7
886,0,1.6,1.3,1,53,7
887,0,2.0,1.4,1,130,7
888,0,0.8,0.9,1,217,7
889,0,2.2,1.5,1,473,1
890,0,3.3,1.8,1,471,1
891,0,1.8,1.3,1,145,5
892,0,2.3,1.5,1,144,8
893,0,0.8,0.9,1,143,7
894,0,2.7,1.6,1,70,7
895,0,1.0,1.0,1,143,7
896,0,3.5,1.9,1,217,7
897,0,1.1,1.0,1,147,8
898,0,3.1,1.8,1,461,8
899,0,3.9,2.0,1,155,16
900,0,0.6,0.8,1,439,16
901,0,2.2,1.5,1,446,11
902,0,1.5,1.2,1,456,11
903,0,3.7,1.9,1,154,16
904,0,14.6,3.8,1,105,17
905,0,4.9,2.2,1,106,17
906,0,4.2,2.1,1,120,17
907,0,4.7,2.2,1,121,17
908,0,5.8,2.4,1,15,17
909,0,6.1,2.5,1,137,7
910,0,11.5,3.4,1,156,1
911,0,1.0,1.0,1,25,7
912,0,2.3,1.5,1,140,7
913,0,2.2,1.5,1,140,7
914,0,2.1,1.5,1,141,7
915,0,1.1,1.0,1,141,7
916,0,1.2,1.1,1,141,7
917,0,2.2,1.5,1,54,7
918,0,2.4,1.5,1,131,7
919,0,8.4,2.9,1,130,7
920,0,2.7,1.6,1,142,7
921,0,2.6,1.6,1,54,7
922,0,2.8,1.7,1,131,7
923,0,4.0,2.0,1,70,7
924,0,9.1,3.0,1,148,8
925,0,4.9,2.2,1,146,7
926,0,1.9,1.4,1,145,5
927,0,2.7,1.7,1,145,5
928,0,10.9,3.3,1,154,16
929,0,12.6,3.5,1,473,1
930,0,22.2,4.7,1,471,1
931,0,8.9,3.0,1,155,16
932,0,1.2,1.1,1,65,7
933,0,8.7,2.9,1,461,8
934,0,8.4,2.9,1,439,16
935,0,15.2,3.9,1,446,11
936,0,10.0,3.2,1,147,8
937,0,2.2,1.5,1,140,7
938,0,2.8,1.7,1,140,7
939,0,2.1,1.4,1,141,7
940,0,1.0,1.0,1,141,7
941,0,1.2,1.1,1,142,7
942,0,2.5,1.6,1,142,7
943,0,2.4,1.5,1,54,7
944,0,3.1,1.7,1,54,7
945,0,2.7,1.6,1,131,7
946,0,6.3,2.5,1,144,8
947,0,18.5,4.3,1,150,7
948,0,5.7,2.4,1,477,1
949,0,11.7,3.4,1,106,17
950,0,4.9,2.2,1,121,17
951,0,5.3,2.3,1,16,17
952,0,1.1,1.1,1,24,17
953,0,7.3,2.7,1,26,7
954,0,2.0,1.4,1,125,17
955,0,2.0,1.4,1,126,7
956,0,1.0,1.0,1,126,7
957,0,1.2,1.1,1,127,7
958,0,2.5,1.6,1,127,7
959,0,2.5,1.6,1,52,7
960,0,5.4,2.3,1,124,7
961,0,3.7,1.9,1,39,7
962,0,2.2,1.5,1,64,7
963,0,2.6,1.6,1,128,7
964,0,2.8,1.7,1,128,7
965,0,1.5,1.2,1,129,8
966,0,2.4,1.5,1,39,7
967,0,3.1,1.8,1,64,7
968,0,3.5,1.9,1,128,7
969,0,6.2,2.5,1,52,7
970,0,7.9,2.8,1,52,7
971,0,10.8,3.3,1,125,17
972,0,26.9,5.2,1,443,0
973,0,16.1,4.0,1,379,6
974,0,15.1,3.9,1,441,0
975,0,25.9,5.1,1,379,6
976,0,6.2,2.5,1,441,0
977,0,13.4,3.7,1,384,15
978,0,7.6,2.8,1,441,0
979,0,16.1,4.0,1,384,15
980,0,4.5,2.1,1,414,15
981,0,12.7,3.6,1,441,0
982,0,8.8,3.0,1,414,15
983,0,10.6,3.3,1,33,15
984,0,8.1,2.9,1,415,8
985,0,7.2,2.7,1,45,15
986,0,3.6,1.9,1,415,8
987,0,6.3,2.5,1,415,8
988,0,2.5,1.6,1,415,8
989,0,7.9,2.8,1,45,15
990,0,7.3,2.7,1,414,15
991,0,6.5,2.5,1,387,7
992,0,9.0,3.0,1,415,8
993,0,6.9,2.6,1,45,15
994,0,25.2,5.0,1,486,13
995,0,7.4,2.7,1,214,8
996,0,7.1,2.7,1,301,0
997,0,12.1,3.5,1,214,8
998,0,2.8,1.7,1,214,8
999,0,8.3,2.9,1,47,8
1000,0,18.8,4.3,1,38,8
1001,0,10.3,3.2,1,373,13
1002,0,5.8,2.4,1,34,8
1003,0,10.1,3.2,1,305,13
1004,0,4.8,2.2,1,113,8
1005,0,6.3,2.5,1,113,8
1006,0,14.7,3.8,1,305,13
1007,0,3.3,1.8,1,416,8
1008,0,7.7,2.8,1,67,8
1009,0,4.9,2.2,1,34,8
1010,0,6.4,2.5,1,305,13
1011,0,8.7,3.0,1,416,8
1012,0,13.1,3.6,1,416,8
1013,0,19.4,4.4,1,63,8
1014,0,7.7,2.8,1,388,8
1015,0,8.6,2.9,1,305,13
1016,0,11.4,3.4,1,372,13
1017,0,3.1,1.8,1,304,13
1018,0,4.4,2.1,1,420,8
1019,0,20.1,4.5,1,385,8
1020,0,9.6,3.1,1,229,8
1021,0,8.8,3.0,1,388,8
1022,0,6.8,2.6,1,304,13
1023,0,3.8,2.0,1,222,8
1024,0,2.0,1.4,1,115,8
1025,0,5.6,2.4,1,61,8
1026,0,5.3,2.3,1,51,2
1027,0,9.5,3.1,1,371,13
1028,0,4.7,2.2,1,303,13
1029,0,10.8,3.3,1,303,13
1030,0,16.5,4.1,1,61,8
1031,0,9.9,3.2,1,396,2
1032,0,10.7,3.3,1,396,2
1033,0,12.7,3.6,1,397,2
1034,0,11.4,3.4,1,396,2
1035,0,16.9,4.1,1,397,2
1036,0,7.7,2.8,1,396,2
1037,0,13.8,3.7,1,397,2
1038,0,3.8,2.0,1,23,17
1039,0,0.8,0.9,1,171,7
1040,0,4.7,2.2,1,119,17
